t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
80746,0.01933,0.00820,-0.00884,-0.25946,-0.25829,2.86395,45.8,1,45.4494060,8.6502748,42.48,144.36,36,0.40,-145.09236,-204.08073,11.62627,1.87159,0.02820,-0.00693,-0.07705,-1.03329,0.00156,2.19579,-145.09232,-204.08066,11.62636,1.86475,0.00120
80766,0.01924,0.00800,-0.01078,-0.31703,-0.21444,2.83222,45.9,1,45.4494060,8.6502748,42.48,144.36,36,0.40,-145.16019,-203.85867,11.62974,1.87251,0.01771,0.00489,-0.04122,-1.21900,0.47248,2.33515,-145.16013,-203.85860,11.62983,1.86554,0.00120
80786,0.01739,0.00714,-0.00876,-0.33467,-0.15650,2.81051,45.8,1,45.4494060,8.6502748,42.48,144.36,36,0.40,-145.22783,-203.63721,11.62748,1.87347,-0.01160,-0.00638,0.02296,-0.61104,0.75129,2.47047,-145.22775,-203.63713,11.62756,1.86637,0.00120
80806,0.01767,0.00691,-0.01134,-0.30696,-0.11764,2.77195,45.9,1,45.4494160,8.6502698,42.82,144.36,36,0.40,-145.33464,-203.37952,11.74059,1.87739,0.02207,0.00331,-0.05185,0.12709,0.49116,2.16786,-145.33456,-203.37947,11.74064,1.87083,0.00117
80826,0.01794,0.00561,-0.01304,-0.29571,-0.07256,2.74325,45.9,1,45.4494160,8.6502698,42.82,144.36,36,0.40,-145.40459,-203.15477,11.74496,1.87830,0.02216,-0.01477,-0.03956,-0.11941,0.63364,2.29354,-145.40450,-203.15472,11.74500,1.87161,0.00117
80846,0.01612,0.00513,-0.01121,-0.24852,-0.03019,2.71694,45.9,1,45.4494160,8.6502698,42.82,144.35,36,0.40,-145.47238,-202.99342,11.64314,1.87989,-0.01240,-0.00232,0.01740,0.49084,0.63364,2.30481,-145.47232,-202.99338,11.64316,1.87307,0.00117
80866,0.01464,0.00601,-0.01127,-0.20435,-0.00301,2.70262,45.9,1,45.4494160,8.6502698,42.82,144.35,36,0.40,-145.54256,-202.77069,11.64145,1.88086,-0.00851,0.01978,-0.01226,0.48764,0.42285,2.47820,-145.54250,-202.77063,11.64150,1.87391,0.00117
80886,0.01397,0.00539,-0.01230,-0.21403,0.01585,2.68523,45.8,1,45.4494160,8.6502698,42.82,144.35,36,0.40,-145.61240,-202.54913,11.64215,1.88180,0.00357,-0.00438,-0.02847,-0.36579,0.31132,2.41280,-145.61232,-202.54907,11.64219,1.87473,0.00117
80906,0.01235,0.00566,-0.01017,-0.18644,0.03173,2.66473,45.9,1,45.4494160,8.6502698,42.82,144.35,36,0.40,-145.68240,-202.32710,11.63958,1.88273,-0.01304,0.00992,0.02332,0.24594,0.28038,2.34350,-145.68231,-202.32704,11.63964,1.87552,0.00117
80926,0.01245,0.00686,-0.01231,-0.17127,0.03958,2.63409,45.9,1,45.4494160,8.6502698,42.82,144.35,36,0.40,-145.75249,-202.10504,11.64230,1.88358,0.01399,0.02570,-0.04583,0.06630,0.16272,2.15418,-145.75240,-202.10497,11.64239,1.87625,0.00117
80946,0.01152,0.00544,-0.01040,-0.18996,0.05515,2.60432,45.8,1,45.4494263,8.6502647,43.17,144.33,36,0.40,-145.83612,-201.92770,11.59631,1.88712,-0.00306,-0.01686,0.01939,-0.48281,0.29906,2.13791,-145.83606,-201.92764,11.59633,1.88036,0.00114
80966,0.01016,0.00652,-0.00730,-0.17810,0.06124,2.56907,45.9,1,45.4494263,8.6502647,43.17,144.33,36,0.40,-145.90738,-201.70638,11.59408,1.88793,-0.01120,0.02351,0.04136,0.00779,0.15659,2.01674,-145.90730,-201.70631,11.59414,1.88104,0.00114
80986,0.01150,0.00597,-0.00684,-0.17766,0.06139,2.52122,45.8,1,45.4494263,8.6502647,43.17,144.33,36,0.40,-145.97818,-201.48659,11.60045,1.88865,0.03259,-0.00262,0.00034,-0.17082,0.06375,1.77167,-145.97810,-201.48653,11.60050,1.88164,0.00114
81006,0.01069,0.00552,-0.00352,-0.20303,0.07008,2.48359,45.9,1,45.4494367,8.6502593,43.52,144.33,36,0.40,-146.10422,-201.19656,11.80802,1.89184,-0.00201,-0.00158,0.04857,-0.60040,0.20622,1.89397,-146.10417,-201.19652,11.80805,1.88535,0.00111
81026,0.01098,0.00613,-0.00291,-0.18265,0.05297,2.43377,45.9,1,45.4494367,8.6502593,43.52,144.30,36,0.40,-146.19858,-200.96777,11.85393,1.89266,0.01549,0.01566,0.00663,0.13659,-0.21507,1.65324,-146.19853,-200.96773,11.85396,1.88605,0.00111
81046,0.01124,0.00481,-0.00443,-0.19650,0.04358,2.38930,45.9,1,45.4494367,8.6502593,43.52,144.30,36,0.40,-146.27357,-200.74297,11.85692,1.89336,0.01528,-0.01585,-0.02830,-0.41354,-0.10354,1.69273,-146.27351,-200.74292,11.85693,1.88661,0.00111
81066,0.01084,0.00704,-0.00285,-0.23135,0.02620,2.33929,45.8,1,45.4494367,8.6502593,43.52,144.30,36,0.40,-146.34839,-200.51884,11.85782,1.89400,0.00461,0.04203,0.02192,-0.77729,-0.24601,1.55578,-146.34833,-200.51880,11.85788,1.88713,0.00111
81086,0.01080,0.00671,-0.00227,-0.26031,-0.00686,2.28491,45.9,1,45.4494367,8.6502593,43.52,144.30,36,0.40,-146.42357,-200.29390,11.85981,1.89461,0.01014,0.00142,0.00674,-0.71398,-0.52483,1.43285,-146.42351,-200.29385,11.85988,1.88761,0.00111
81106,0.01149,0.00432,-0.00157,-0.29818,-0.04202,2.21573,45.8,1,45.4494468,8.6502538,43.99,144.30,36,0.40,-146.54465,-200.02049,12.01651,1.89844,0.02237,-0.03310,0.00951,-0.89156,-0.59285,1.13202,-146.54460,-200.02045,12.01651,1.89198,0.00108
81126,0.01143,0.00536,0.00094,-0.28974,-0.08845,2.14557,45.8,1,45.4494468,8.6502538,43.99,144.27,36,0.40,-146.63866,-199.79805,12.03522,1.89908,0.01048,0.02176,0.04026,-0.15743,-0.81590,1.04629,-146.63861,-199.79802,12.03524,1.89249,0.00107
81146,0.01335,0.00438,-0.00191,-0.30713,-0.14101,2.06315,45.8,1,45.4494468,8.6502538,43.99,144.27,36,0.40,-146.71706,-199.57057,12.04372,1.89945,0.04341,-0.01100,-0.04659,-0.57968,-0.96451,0.77190,-146.71701,-199.57054,12.04372,1.89274,0.00107
81166,0.01394,0.00305,0.00009,-0.32698,-0.17443,1.97669,45.8,1,45.4494468,8.6502538,43.99,144.27,36,0.40,-146.79567,-199.34230,12.04827,1.89977,0.02322,-0.01777,0.03137,-0.63797,-0.69795,0.62220,-146.79562,-199.34227,12.04825,1.89293,0.00107
81186,0.01322,0.00492,0.00096,-0.32746,-0.20882,1.90245,45.8,1,45.4494468,8.6502538,43.99,144.27,36,0.40,-146.87402,-199.11487,12.04868,1.90012,0.00196,0.03418,0.01462,-0.33490,-0.74759,0.73934,-146.87398,-199.11482,12.04870,1.89317,0.00107
81206,0.01615,0.00238,-0.00221,-0.34932,-0.22774,1.80215,45.9,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-146.99065,-198.84808,12.19004,1.90279,0.06197,-0.03740,-0.05190,-0.69179,-0.52424,0.23080,-146.99062,-198.84805,12.19001,1.89637,0.00105
81226,0.01721,0.00081,0.00055,-0.34426,-0.24219,1.70983,45.8,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-147.07129,-198.61734,12.19669,1.90298,0.03389,-0.02387,0.04378,-0.26507,-0.46848,0.26350,-147.07126,-198.61731,12.19662,1.89644,0.00105
81246,0.01677,0.00232,-0.00139,-0.31760,-0.24908,1.62643,45.8,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-147.15143,-198.38805,12.19864,1.90319,0.00990,0.02611,-0.03170,0.10016,-0.35696,0.31988,-147.15140,-198.38802,12.19861,1.89653,0.00105
81266,0.01699,0.00161,-0.00132,-0.34030,-0.23547,1.55609,45.8,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-147.23198,-198.15771,12.20262,1.90344,0.02033,-0.00955,-0.00021,-0.69591,-0.02238,0.45410,-147.23193,-198.15768,12.20258,1.89667,0.00105
81286,0.01709,0.00304,-0.00060,-0.32869,-0.20298,1.49134,45.8,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-147.31287,-197.92651,12.20632,1.90370,0.01869,0.02541,0.01064,-0.14692,0.30606,0.47679,-147.31281,-197.92648,12.20631,1.89681,0.00105
81306,0.01728,0.00228,-0.00162,-0.31777,-0.18396,1.42934,45.8,1,45.4494572,8.6502483,44.52,144.23,36,0.40,-147.39342,-197.69637,12.21027,1.90394,0.02020,-0.00970,-0.01752,-0.14657,0.11396,0.45811,-147.39334,-197.69633,12.21024,1.89695,0.00105
81326,0.01703,0.00179,-0.00092,-0.28886,-0.17017,1.35356,45.9,1,45.4494677,8.6502430,45.02,144.18,36,0.40,-147.49641,-197.47369,12.23990,1.90518,0.01313,-0.00579,0.01004,0.16404,0.04594,0.16630,-147.49637,-197.47366,12.23986,1.89873,0.00103
81346,0.01634,0.00333,-0.00346,-0.23641,-0.14978,1.30213,45.8,1,45.4494677,8.6502430,45.02,144.18,36,0.40,-147.57874,-197.24213,12.24102,1.90543,0.00552,0.02751,-0.04333,0.58527,0.16972,0.49644,-147.57867,-197.24210,12.24102,1.89888,0.00103
81366,0.01486,0.00272,-0.00283,-0.22746,-0.11239,1.25715,45.9,1,45.4494677,8.6502430,45.02,144.18,36,0.40,-147.66040,-197.01253,12.23941,1.90570,-0.00821,-0.00696,0.00703,-0.08727,0.47335,0.55235,-147.66032,-197.01250,12.23940,1.89905,0.00103
81386,0.01368,0.00309,-0.00123,-0.21541,-0.06572,1.21605,45.9,1,45.4494677,8.6502430,45.02,144.18,36,0.40,-147.74277,-196.78094,12.23844,1.90597,-0.00497,0.00888,0.02393,-0.02659,0.66546,0.57216,-147.74269,-196.78091,12.23845,1.89923,0.00103
81406,0.01243,0.00339,-0.00506,-0.23698,-0.02854,1.17383,45.8,1,45.4494677,8.6502430,45.02,144.18,36,0.40,-147.82454,-196.55113,12.23706,1.90621,-0.00714,0.00807,-0.06509,-0.57489,0.55393,0.51240,-147.82446,-196.55110,12.23708,1.89939,0.00103
81426,0.01305,0.00273,-0.00303,-0.23871,-0.00400,1.12183,45.8,1,45.4494783,8.6502373,45.37,144.16,36,0.40,-147.93321,-196.31699,12.29920,1.90847,0.02281,-0.00755,0.02878,-0.26588,0.38051,0.30728,-147.93315,-196.31697,12.29920,1.90221,0.00101
81446,0.01199,0.00315,-0.00285,-0.21486,0.01944,1.08161,45.9,1,45.4494783,8.6502373,45.37,144.16,36,0.40,-148.01695,-196.08508,12.29832,1.90869,-0.00457,0.00968,-0.00012,0.15878,0.38664,0.45148,-148.01689,-196.08505,12.29833,1.90235,0.00101
81466,0.01113,0.00295,-0.00503,-0.24012,0.05969,1.04703,45.9,1,45.4494783,8.6502373,45.37,144.16,36,0.40,-148.10013,-195.85478,12.29784,1.90891,-0.00242,-0.00008,-0.03909,-0.63580,0.69027,0.50514,-148.10007,-195.85475,12.29786,1.90250,0.00101
81486,0.01054,0.00298,-0.00518,-0.23813,0.07596,1.00940,45.9,1,45.4494783,8.6502373,45.37,144.16,36,0.40,-148.18367,-195.62349,12.29810,1.90911,0.00130,0.00337,-0.00764,-0.20691,0.33088,0.41991,-148.18361,-195.62346,12.29812,1.90263,0.00101
81506,0.00866,0.00187,-0.00599,-0.27316,0.10017,0.98934,45.8,1,45.4494783,8.6502373,45.37,144.16,36,0.40,-148.26727,-195.39198,12.29399,1.90938,-0.02082,-0.01551,-0.01863,-0.82208,0.47948,0.67515,-148.26721,-195.39195,12.29399,1.90285,0.00101
81526,0.00770,0.00187,-0.00304,-0.29843,0.10732,0.95166,45.8,1,45.4494890,8.6502315,45.52,144.13,36,0.40,-148.38109,-195.15065,12.36400,1.91218,-0.00722,0.00180,0.04326,-0.69419,0.21935,0.36128,-148.38104,-195.15063,12.36400,1.90619,0.00098
81546,0.00986,0.00091,-0.00886,-0.30002,0.11851,0.90661,45.8,1,45.4494890,8.6502315,45.52,144.13,36,0.40,-148.46635,-194.91780,12.37255,1.91228,0.04359,-0.01402,-0.10012,-0.32496,0.29380,0.20078,-148.46629,-194.91779,12.37253,1.90624,0.00098
81566,0.01071,-0.00152,-0.00868,-0.30892,0.13907,0.86859,45.9,1,45.4494890,8.6502315,45.52,144.13,36,0.40,-148.55096,-194.68642,12.37717,1.91241,0.02403,-0.03960,-0.00585,-0.44838,0.46109,0.27296,-148.55090,-194.68640,12.37710,1.90632,0.00098
81586,0.00936,-0.00007,-0.00653,-0.26989,0.16545,0.84489,45.8,1,45.4494890,8.6502315,45.52,144.13,36,0.40,-148.63644,-194.45256,12.37488,1.91262,-0.01179,0.02264,0.02715,0.34151,0.57875,0.47354,-148.63638,-194.45255,12.37484,1.90646,0.00098
81606,0.00834,0.00077,-0.00628,-0.31022,0.18727,0.82788,45.8,1,45.4494997,8.6502257,45.67,144.13,36,0.40,-148.77072,-194.15036,12.56424,1.91507,-0.00760,0.01386,-0.00232,-0.94207,0.52911,0.56139,-148.77069,-194.15036,12.56422,1.90944,0.00095
81626,0.00912,-0.00026,-0.00723,-0.35874,0.18883,0.79123,45.8,1,45.4494997,8.6502257,45.67,144.11,36,0.40,-148.86707,-193.92281,12.56982,1.91529,0.02139,-0.01636,-0.02221,-1.11885,0.21322,0.21707,-148.86707,-193.92281,12.56979,1.90961,0.00095
81646,0.00738,0.00040,-0.00751,-0.39370,0.18619,0.77520,45.8,1,45.4494997,8.6502257,45.67,144.11,36,0.40,-148.95482,-193.68732,12.56592,1.91550,-0.02001,0.01074,-0.01185,-0.94138,0.14491,0.52403,-148.95482,-193.68732,12.56590,1.90977,0.00095
81666,0.00819,0.00016,-0.00558,-0.42609,0.17108,0.73447,45.8,1,45.4494997,8.6502257,45.67,144.11,36,0.40,-149.04225,-193.45273,12.57001,1.91556,0.02098,-0.00351,0.02467,-0.93349,-0.06559,0.09640,-149.04225,-193.45273,12.56999,1.90979,0.00095
81686,0.00797,-0.00063,-0.01018,-0.44573,0.15242,0.70642,45.9,1,45.4494997,8.6502257,45.67,144.11,36,0.40,-149.13002,-193.21713,12.57088,1.91567,0.00458,-0.01307,-0.08227,-0.75350,-0.14004,0.26704,-149.13002,-193.21713,12.57084,1.90986,0.00095
81706,0.00825,-0.00122,-0.01165,-0.48943,0.14046,0.65803,45.8,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.25075,-192.93272,12.69201,1.91798,0.01255,-0.01056,-0.03471,-1.17404,-0.04691,-0.10018,-149.25075,-192.93272,12.69198,1.91267,0.00093
81726,0.00654,-0.00104,-0.00921,-0.49784,0.11842,0.62838,45.8,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.34010,-192.69456,12.68803,1.91805,-0.02031,0.00187,0.02909,-0.62951,-0.22675,0.16391,-149.34010,-192.69456,12.68799,1.91270,0.00093
81746,0.00483,-0.00087,-0.00809,-0.57177,0.09474,0.60598,45.8,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.42885,-192.45805,12.68374,1.91816,-0.02195,0.00179,0.00948,-1.73001,-0.27638,0.25514,-149.42885,-192.45805,12.68371,1.91277,0.00093
81766,0.00510,-0.00097,-0.00702,-0.59697,0.06504,0.56641,45.9,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.51797,-192.22054,12.68558,1.91815,0.00937,-0.00263,0.00973,-0.99176,-0.40017,-0.05360,-149.51797,-192.22054,12.68554,1.91274,0.00093
81786,0.00515,-0.00152,-0.01054,-0.62460,0.02634,0.54438,45.9,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.60709,-191.98297,12.68672,1.91823,0.00596,-0.01000,-0.06574,-1.05748,-0.58001,0.19923,-149.60709,-191.98297,12.68668,1.91279,0.00093
81806,0.00616,-0.00233,-0.00590,-0.61743,-0.00557,0.51424,45.8,1,45.4495105,8.6502197,45.67,144.08,36,0.40,-149.69655,-191.74434,12.69101,1.91825,0.02194,-0.01510,0.06676,-0.50517,-0.50556,0.04211,-149.69655,-191.74434,12.69095,1.91278,0.00093
81826,0.00517,-0.00347,-0.00543,-0.58160,-0.04822,0.49686,45.8,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-149.79449,-191.51849,12.67804,1.91962,-0.01029,-0.02134,0.00202,-0.02017,-0.71635,0.22451,-149.79449,-191.51848,12.67798,1.91462,0.00091
81846,0.00437,-0.00305,-0.00310,-0.57346,-0.10653,0.47595,45.9,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-149.88420,-191.28061,12.67644,1.91968,-0.00818,0.00351,0.03329,-0.44608,-1.01998,0.14832,-149.88420,-191.28059,12.67638,1.91466,0.00091
81866,0.00402,-0.00156,-0.00512,-0.54037,-0.15762,0.46643,45.8,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-149.97348,-191.04398,12.67621,1.91979,-0.00145,0.02191,-0.03671,-0.02188,-0.95808,0.31733,-149.97348,-191.04396,12.67617,1.91475,0.00091
81886,0.00386,-0.00281,-0.00181,-0.50917,-0.20750,0.45265,45.8,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-150.06299,-190.80675,12.67641,1.91988,0.00126,-0.02239,0.05000,-0.02040,-0.98903,0.23677,-150.06299,-190.80673,12.67634,1.91482,0.00091
81906,0.00336,-0.00322,0.00029,-0.42118,-0.26443,0.43631,45.8,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-150.15251,-190.56931,12.67551,1.91995,-0.00443,-0.00969,0.03321,0.95738,-1.15632,0.18036,-150.15251,-190.56929,12.67544,1.91486,0.00091
81926,0.00370,-0.00276,-0.00257,-0.37508,-0.31795,0.42028,45.8,1,45.4495213,8.6502138,45.82,144.04,36,0.40,-150.24182,-190.33241,12.67731,1.92001,0.00910,0.00445,-0.04741,0.34713,-1.15632,0.16909,-150.24182,-190.33240,12.67724,1.91490,0.00091
81946,0.00366,-0.00241,-0.00006,-0.29868,-0.37345,0.39949,45.9,1,45.4495322,8.6502078,45.84,144.00,36,0.40,-150.32031,-190.16362,12.54829,1.92191,0.00299,0.00298,0.03935,0.89830,-1.24303,0.07386,-150.32031,-190.16362,12.54823,1.91726,0.00089
81966,0.00222,-0.00126,-0.00124,-0.24931,-0.42118,0.40558,45.8,1,45.4495322,8.6502078,45.84,144.00,36,0.40,-150.40964,-189.92862,12.54435,1.92208,-0.02027,0.01676,-0.01976,0.52414,-1.16887,0.50086,-150.40964,-189.92862,12.54430,1.91742,0.00089
81986,0.00200,-0.00105,-0.00015,-0.21324,-0.49056,0.37613,45.8,1,45.4495322,8.6502078,45.84,144.00,36,0.40,-150.49843,-189.69513,12.54407,1.92205,-0.00145,0.00227,0.01691,0.35182,-1.57760,-0.08515,-150.49843,-189.69513,12.54403,1.91737,0.00089
82006,0.00045,-0.00055,-0.00358,-0.20554,-0.54948,0.37884,45.8,1,45.4495432,8.6502020,46.06,143.98,36,0.40,-150.62683,-189.37169,12.74452,1.92276,-0.02388,0.00733,-0.05730,-0.08485,-1.47250,0.42129,-150.62683,-189.37169,12.74449,1.91847,0.00088
82026,0.00211,0.00050,-0.00351,-0.20159,-0.59593,0.36125,45.8,1,45.4495432,8.6502020,46.06,143.98,36,0.40,-150.71758,-189.13390,12.75006,1.92278,0.02810,0.01691,-0.00233,-0.13970,-1.32361,0.08565,-150.71758,-189.13390,12.75004,1.91848,0.00088
82046,0.00325,-0.00047,-0.00324,-0.17195,-0.64850,0.32920,45.9,1,45.4495432,8.6502020,46.06,143.98,36,0.40,-150.80811,-188.89667,12.75415,1.92272,0.02113,-0.01566,0.00088,0.29240,-1.47221,-0.17297,-150.80811,-188.89667,12.75412,1.91840,0.00088
82066,0.00118,-0.00069,-0.00042,-0.18478,-0.69199,0.32100,45.8,1,45.4495432,8.6502020,46.06,143.98,36,0.40,-150.89899,-188.65839,12.74800,1.92278,-0.03127,-0.00409,0.04384,-0.38585,-1.37324,0.19265,-150.89899,-188.65839,12.74797,1.91845,0.00088
82086,0.00147,0.00052,-0.00298,-0.18570,-0.76112,0.30494,45.8,1,45.4495432,8.6502020,46.06,143.98,36,0.40,-150.98987,-188.42021,12.74924,1.92279,0.00607,0.01943,-0.04310,-0.20014,-1.84415,0.05329,-150.98987,-188.42021,12.74923,1.91846,0.00088
82106,0.00124,0.00026,-0.00228,-0.24914,-0.81384,0.30617,45.8,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.11301,-188.10815,12.91015,1.92413,-0.00245,-0.00383,0.00862,-1.24294,-1.63979,0.32546,-151.11301,-188.10815,12.91013,1.92018,0.00087
82126,0.00287,-0.00112,-0.00145,-0.24622,-0.86413,0.29212,45.8,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.20544,-187.86633,12.91569,1.92415,0.02845,-0.02265,0.01152,-0.20049,-1.65205,0.07197,-151.20543,-187.86633,12.91565,1.92018,0.00087
82146,0.00192,-0.00031,-0.00190,-0.29513,-0.87275,0.29917,45.9,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.29724,-187.62611,12.91317,1.92428,-0.01304,0.01229,-0.00887,-1.06136,-1.00771,0.40969,-151.29723,-187.62611,12.91315,1.92031,0.00087
82166,0.00232,0.00072,-0.00429,-0.34815,-0.87823,0.29080,45.8,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.38950,-187.38484,12.91491,1.92432,0.00869,0.01684,-0.04172,-1.17884,-0.96421,0.15961,-151.38948,-187.38484,12.91490,1.92035,0.00087
82186,0.00225,-0.00063,-0.00589,-0.40921,-0.87299,0.29537,45.8,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.48172,-187.14363,12.91510,1.92444,0.00121,-0.02178,-0.03092,-1.36580,-0.79080,0.36699,-151.48170,-187.14363,12.91507,1.92046,0.00087
82206,0.00356,-0.00309,-0.00503,-0.41100,-0.88774,0.26387,45.8,1,45.4495542,8.6501960,46.21,143.98,36,0.40,-151.57405,-186.90178,12.91973,1.92435,0.02400,-0.04165,0.00837,-0.43910,-1.11895,-0.22969,-151.57404,-186.90178,12.91967,1.92036,0.00087
82226,0.00340,-0.00312,-0.00884,-0.46837,-0.86371,0.27415,45.8,1,45.4495652,8.6501900,46.34,144.00,36,0.40,-151.66693,-186.66623,12.90405,1.92552,0.00097,-0.00356,-0.06857,-1.36706,-0.48717,0.43529,-151.66692,-186.66623,12.90401,1.92188,0.00086
82246,0.00499,-0.00640,-0.00891,-0.50730,-0.82884,0.26551,45.8,1,45.4495652,8.6501900,46.34,144.00,36,0.40,-151.75894,-186.42500,12.90978,1.92555,0.02977,-0.05781,-0.00994,-1.11725,-0.28251,0.13009,-151.75893,-186.42500,12.90969,1.92191,0.00086
82266,0.00393,-0.01030,-0.01069,-0.56606,-0.81689,0.26775,45.8,1,45.4495652,8.6501900,46.34,144.00,36,0.40,-151.85031,-186.18477,12.90720,1.92564,-0.01260,-0.07136,-0.03854,-1.48671,-0.62964,0.30285,-151.85028,-186.18477,12.90706,1.92200,0.00086
82286,0.00317,-0.01253,-0.00740,-0.65064,-0.79078,0.27192,45.9,1,45.4495652,8.6501900,46.34,144.00,36,0.40,-151.94214,-185.94264,12.90539,1.92575,-0.00884,-0.04744,0.04406,-1.97571,-0.38177,0.33733,-151.94211,-185.94264,12.90522,1.92210,0.00086
82306,0.00242,-0.01721,-0.01034,-0.71188,-0.77925,0.27841,45.8,1,45.4495652,8.6501900,46.34,144.00,36,0.40,-152.03320,-185.70178,12.90347,1.92587,-0.00921,-0.09057,-0.05633,-1.67127,-0.59869,0.38003,-152.03317,-185.70178,12.90324,1.92221,0.00086
82326,0.00380,-0.02171,-0.01052,-0.80229,-0.74574,0.27796,45.8,1,45.4495763,8.6501838,46.56,144.01,36,0.40,-152.13249,-185.45317,12.92827,1.92729,0.02531,-0.09225,-0.01336,-2.21867,-0.22062,0.27094,-152.13249,-185.45316,12.92803,1.92396,0.00084
82346,0.00346,-0.02636,-0.00864,-0.84333,-0.71423,0.27835,45.8,1,45.4495763,8.6501838,46.56,144.01,36,0.40,-152.22366,-185.21060,12.92785,1.92738,-0.00181,-0.09920,0.02072,-1.48637,-0.22062,0.28446,-152.22366,-185.21060,12.92755,1.92405,0.00084
82366,0.00238,-0.02948,-0.00824,-0.88189,-0.69614,0.27760,45.8,1,45.4495763,8.6501838,46.56,144.01,36,0.40,-152.31389,-184.96956,12.92500,1.92746,-0.01449,-0.07833,-0.00190,-1.48602,-0.41272,0.26578,-152.31389,-184.96956,12.92465,1.92412,0.00084
82386,0.00168,-0.03297,-0.00626,-0.93619,-0.69288,0.26242,45.8,1,45.4495763,8.6501838,46.56,144.01,36,0.40,-152.40421,-184.72736,12.92317,1.92746,-0.00931,-0.08764,0.02476,-1.78680,-0.64190,0.02458,-152.40421,-184.72736,12.92276,1.92411,0.00084
82406,0.00066,-0.03468,-0.00650,-0.96553,-0.69243,0.26342,45.8,1,45.4495763,8.6501838,46.56,144.01,36,0.40,-152.49429,-184.48492,12.92018,1.92754,-0.01529,-0.06144,-0.01024,-1.42523,-0.68540,0.27916,-152.49429,-184.48494,12.91973,1.92419,0.00084
82426,0.00142,-0.03762,-0.00849,-1.01479,-0.67304,0.24836,45.8,1,45.4495875,8.6501777,46.86,144.01,36,0.40,-152.59988,-184.22711,12.96755,1.92907,0.01332,-0.08375,-0.03967,-1.78657,-0.36922,0.01232,-152.59988,-184.22711,12.96716,1.92602,0.00083
82446,0.00071,-0.03960,-0.00672,-1.05040,-0.62954,0.24965,45.8,1,45.4495875,8.6501777,46.86,144.01,36,0.40,-152.69006,-183.98393,12.96556,1.92915,-0.01038,-0.07063,0.02093,-1.60819,0.05207,0.26995,-152.69006,-183.98393,12.96513,1.92610,0.00083
82466,0.00086,-0.03960,-0.00517,-1.03609,-0.60053,0.24245,45.8,1,45.4495875,8.6501777,46.86,144.01,36,0.40,-152.77963,-183.74181,12.96622,1.92918,0.00322,-0.03959,0.01918,-0.81201,-0.14617,0.12959,-152.77963,-183.74181,12.96576,1.92613,0.00083
82486,0.00031,-0.04169,-0.00468,-1.02614,-0.58517,0.22631,45.8,1,45.4495875,8.6501777,46.86,144.01,36,0.40,-152.86938,-183.49852,12.96464,1.92916,-0.00837,-0.07440,0.00308,-0.87017,-0.34440,-0.02653,-152.86938,-183.49854,12.96415,1.92610,0.00083
82506,0.00028,-0.04246,-0.00391,-0.98028,-0.56552,0.21814,45.8,1,45.4495987,8.6501715,47.06,144.01,36,0.40,-153.00240,-183.17421,13.14192,1.93163,-0.00025,-0.05453,0.00804,-0.26187,-0.25769,0.09011,-153.00238,-183.17419,13.14151,1.92885,0.00080
82526,-0.00053,-0.04316,-0.00182,-0.89694,-0.56006,0.21342,45.8,1,45.4495987,8.6501715,47.06,143.99,36,0.40,-153.09830,-182.93420,13.12446,1.93144,-0.01314,-0.05417,0.03097,0.40872,-0.47461,0.13957,-153.09828,-182.93417,13.12407,1.92865,0.00080
82546,-0.00115,-0.04405,0.00010,-0.85529,-0.56461,0.21203,45.8,1,45.4495987,8.6501715,47.06,143.99,36,0.40,-153.18927,-182.68814,13.12240,1.93149,-0.01086,-0.05789,0.03025,-0.20267,-0.63577,0.19019,-153.18925,-182.68813,13.12199,1.92870,0.00080
