t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
46516,-0.00860,-0.05136,0.01289,-0.12021,-0.39009,0.73426,45.8,1,45.4505945,8.6525405,46.54,147.52,37,0.40,31.84279,-74.44587,13.04710,-1.18850,-0.00957,-0.00984,-0.00400,-0.76901,-1.67319,0.63983,31.84277,-74.44578,13.04662,-1.19249,0.00358
46536,-0.00834,-0.04937,0.01135,-0.19959,-0.45521,0.73716,45.8,1,45.4505945,8.6525405,46.54,147.52,37,0.40,31.92721,-74.69310,13.04643,-1.18822,-0.00442,-0.01818,-0.01272,-1.44320,-1.47533,0.78268,31.92719,-74.69300,13.04593,-1.19229,0.00358
46556,-0.00484,-0.04932,0.00548,-0.28148,-0.49521,0.73722,45.8,1,45.4505945,8.6525405,46.54,147.52,37,0.40,32.01131,-74.93978,13.05672,-1.18795,0.05001,-0.04853,-0.08661,-1.56445,-1.12197,0.73802,32.01129,-74.93967,13.05619,-1.19210,0.00358
46576,-0.00292,-0.04798,0.00245,-0.32912,-0.51162,0.73527,45.8,1,45.4505833,8.6525463,46.63,147.52,37,0.40,32.14383,-75.23049,13.15899,-1.18844,0.02718,-0.02699,-0.04492,-1.07546,-0.76860,0.70485,32.14381,-75.23043,13.15861,-1.19231,0.00358
46596,-0.00147,-0.04914,0.00112,-0.37020,-0.51401,0.73132,45.8,1,45.4505833,8.6525463,46.63,147.53,37,0.40,32.23745,-75.45179,13.10262,-1.18951,0.02127,-0.06731,-0.01967,-1.01375,-0.55160,0.66945,32.23744,-75.45174,13.10226,-1.19346,0.00358
46616,0.00026,-0.04807,0.00087,-0.39437,-0.50106,0.73871,45.8,1,45.4505833,8.6525463,46.63,147.53,37,0.40,32.32351,-75.69917,13.10825,-1.18921,0.02732,-0.03133,-0.00306,-0.77304,-0.29803,0.85446,32.32349,-75.69912,13.10787,-1.19323,0.00358
46636,0.00059,-0.04609,0.00005,-0.41342,-0.48069,0.74538,45.8,1,45.4505833,8.6525463,46.63,147.53,37,0.40,32.40924,-75.94591,13.10951,-1.18891,0.00574,-0.01513,-0.01285,-0.71191,-0.16167,0.84980,32.40922,-75.94585,13.10912,-1.19301,0.00358
46656,0.00001,-0.04441,0.00083,-0.44604,-0.46305,0.75471,45.8,1,45.4505833,8.6525463,46.63,147.53,37,0.40,32.49523,-76.19358,13.10792,-1.18859,-0.00897,-0.01809,0.01300,-0.95705,-0.18662,0.90090,32.49521,-76.19351,13.10752,-1.19277,0.00358
46676,0.00044,-0.04320,-0.00030,-0.46195,-0.43195,0.75822,45.8,1,45.4505723,8.6525522,46.71,147.53,37,0.40,32.61294,-76.47068,13.16712,-1.18942,0.00715,-0.02426,-0.01794,-0.71122,0.05533,0.81325,32.61292,-76.47063,13.16681,-1.19331,0.00358
46696,0.00274,-0.04439,-0.00314,-0.45483,-0.38819,0.75640,45.8,1,45.4505723,8.6525522,46.71,147.55,37,0.40,32.70356,-76.69296,13.11456,-1.19030,0.03871,-0.06303,-0.04769,-0.34334,0.29729,0.72789,32.70355,-76.69292,13.11427,-1.19426,0.00359
46716,0.00279,-0.04383,-0.00314,-0.42630,-0.35006,0.76179,45.8,1,45.4505723,8.6525522,46.71,147.55,37,0.40,32.79057,-76.94024,13.11554,-1.19000,0.00354,-0.03492,-0.00302,0.02071,0.24739,0.84616,32.79055,-76.94020,13.11522,-1.19404,0.00359
46736,0.00109,-0.04159,-0.00363,-0.41057,-0.33691,0.77253,45.8,1,45.4505723,8.6525522,46.71,147.55,37,0.40,32.87721,-77.18674,13.11063,-1.18968,-0.02547,-0.00656,-0.01133,-0.16421,-0.13092,0.94077,32.87719,-77.18670,13.11030,-1.19378,0.00359
46756,-0.00010,-0.04096,-0.00611,-0.41787,-0.34725,0.78809,45.8,1,45.4505723,8.6525522,46.71,147.55,37,0.40,32.96444,-77.43517,13.10719,-1.18932,-0.01880,-0.03108,-0.04502,-0.53220,-0.50923,1.03193,32.96442,-77.43511,13.10684,-1.19349,0.00359
46776,0.00049,-0.04098,-0.00814,-0.42474,-0.32908,0.80317,45.8,1,45.4505612,8.6525582,46.76,147.55,37,0.40,33.07924,-77.70812,13.16452,-1.18979,0.00983,-0.04126,-0.03993,-0.53234,-0.04446,1.03946,33.07923,-77.70809,13.16424,-1.19368,0.00359
46796,0.00162,-0.04016,-0.01218,-0.44572,-0.31719,0.81074,45.8,1,45.4505612,8.6525582,46.76,147.55,37,0.40,33.16727,-77.95693,13.16854,-1.18947,0.01931,-0.02727,-0.07544,-0.77445,-0.13092,0.92929,33.16726,-77.95689,13.16823,-1.19342,0.00359
46816,0.00289,-0.03566,-0.01211,-0.45800,-0.31120,0.81165,45.8,1,45.4505612,8.6525582,46.76,147.55,37,0.40,33.25476,-78.20416,13.17270,-1.18918,0.02277,0.03473,-0.01102,-0.65042,-0.21738,0.82600,33.25475,-78.20412,13.17242,-1.19321,0.00359
46836,0.00356,-0.03273,-0.01402,-0.45105,-0.30108,0.80284,45.8,1,45.4505612,8.6525582,46.76,147.55,37,0.40,33.34274,-78.45247,13.17534,-1.18895,0.01402,0.01328,-0.04393,-0.34215,-0.14253,0.66466,33.34272,-78.45242,13.17507,-1.19305,0.00359
46856,0.00397,-0.03007,-0.02010,-0.42990,-0.25216,0.79642,45.8,1,45.4505612,8.6525582,46.76,147.55,37,0.40,33.43082,-78.70092,13.17729,-1.18872,0.01045,0.01161,-0.11533,-0.09855,0.51430,0.69593,33.43081,-78.70087,13.17703,-1.19288,0.00359
46876,0.00284,-0.02021,-0.01564,-0.35912,-0.19061,0.81036,45.9,1,45.4505502,8.6525640,46.58,147.55,37,0.40,33.54788,-78.96651,13.20411,-1.18976,-0.01496,0.13421,0.05410,0.74983,0.77367,1.02875,33.54787,-78.96648,13.20402,-1.19362,0.00359
46896,0.00106,-0.01198,-0.01188,-0.28200,-0.13839,0.84522,45.8,1,45.4505502,8.6525640,46.58,147.55,37,0.40,33.63807,-79.21539,13.19809,-1.18928,-0.02673,0.11692,0.04713,0.92615,0.67968,1.39129,33.63805,-79.21536,13.19808,-1.19321,0.00359
46916,0.00256,-0.00909,-0.01319,-0.17566,-0.11594,0.83057,45.8,1,45.4505502,8.6525640,46.58,147.55,37,0.40,33.72788,-79.46238,13.20294,-1.18908,0.02604,0.03617,-0.03381,1.49042,0.23578,0.60105,33.72786,-79.46235,13.20296,-1.19307,0.00359
46936,0.00021,-0.00193,-0.01088,-0.06498,-0.12537,0.83141,45.8,1,45.4505502,8.6525640,46.58,147.55,37,0.40,33.81837,-79.71040,13.19508,-1.18879,-0.03660,0.11026,0.02537,1.66898,-0.27308,0.84468,33.81836,-79.71037,13.19518,-1.19285,0.00359
46956,0.00060,0.00504,-0.01094,0.00582,-0.10899,0.84690,45.8,1,45.4505502,8.6525640,46.58,147.55,37,0.40,33.90975,-79.95954,13.19572,-1.18842,0.00677,0.11419,-0.01189,1.11496,0.14759,1.08960,33.90973,-79.95951,13.19592,-1.19254,0.00359
46976,0.00086,0.00823,-0.01122,0.05797,-0.08761,0.84782,45.8,1,45.4505502,8.6525640,46.58,147.55,37,0.40,34.00080,-80.20681,13.19635,-1.18812,0.00494,0.05835,-0.01560,0.87505,0.24739,0.86223,34.00078,-80.20678,13.19660,-1.19231,0.00359
46996,0.00055,0.01416,-0.01068,0.10684,-0.06716,0.85687,45.8,1,45.4505392,8.6525700,46.60,147.55,37,0.40,34.09819,-80.40199,13.07679,-1.18949,-0.00435,0.10702,-0.00229,0.87249,0.25320,0.99856,34.09819,-80.40195,13.07707,-1.19337,0.00359
47016,0.00021,0.01809,-0.01063,0.15290,-0.05313,0.85904,45.8,1,45.4505392,8.6525700,46.60,147.55,37,0.40,34.19061,-80.64770,13.07545,-1.18918,-0.00511,0.07968,-0.00972,0.87447,0.16674,0.89298,34.19060,-80.64767,13.07579,-1.19313,0.00359
47036,0.00050,0.02372,-0.00904,0.21807,-0.04627,0.86667,45.8,1,45.4505392,8.6525700,46.60,147.55,37,0.40,34.28263,-80.89131,13.07598,-1.18885,0.00499,0.11193,0.01576,1.23899,0.06114,0.98631,34.28263,-80.89130,13.07640,-1.19286,0.00359
47056,-0.00018,0.02764,-0.00597,0.30128,-0.05619,0.87496,45.8,1,45.4505392,8.6525700,46.60,147.55,37,0.40,34.37539,-81.13575,13.07353,-1.18850,-0.01074,0.08894,0.04214,1.60492,-0.21157,1.00481,34.37539,-81.13574,13.07403,-1.19258,0.00359
47076,-0.00256,0.02954,-0.00073,0.40139,-0.08337,0.88720,45.8,1,45.4505392,8.6525700,46.60,147.55,37,0.40,34.46851,-81.38033,13.06548,-1.18813,-0.03990,0.05932,0.08146,1.96980,-0.50923,1.07899,34.46851,-81.38033,13.06602,-1.19228,0.00359
47096,-0.00485,0.03300,0.00356,0.46975,-0.13980,0.90446,45.8,1,45.4505280,8.6525760,46.43,147.56,37,0.40,34.56603,-81.59296,12.98642,-1.18926,-0.04072,0.08730,0.07063,1.54068,-1.02390,1.17481,34.56603,-81.59295,12.98689,-1.19310,0.00360
47116,-0.00558,0.03614,0.00330,0.46829,-0.21624,0.90896,45.8,1,45.4505280,8.6525760,46.43,147.56,37,0.40,34.65986,-81.83570,12.98286,-1.18893,-0.01703,0.08529,-0.00077,0.44552,-1.41382,0.97954,34.65986,-81.83569,12.98340,-1.19283,0.00360
47136,-0.00641,0.03786,0.00418,0.43379,-0.28441,0.92225,45.8,1,45.4505280,8.6525760,46.43,147.56,37,0.40,34.75352,-82.07719,12.97891,-1.18854,-0.01941,0.06477,0.01810,-0.10673,-1.35231,1.13048,34.75353,-82.07719,12.97950,-1.19251,0.00360
47156,-0.00695,0.04028,0.00312,0.36865,-0.35886,0.92146,45.8,1,45.4505280,8.6525760,46.43,147.56,37,0.40,34.84759,-82.31894,12.97572,-1.18823,-0.01540,0.07823,-0.01361,-0.65198,-1.52523,0.90898,34.84760,-82.31895,12.97637,-1.19226,0.00360
47176,-0.00554,0.04166,-0.00025,0.29289,-0.41766,0.91340,45.8,1,45.4505280,8.6525760,46.43,147.56,37,0.40,34.94223,-82.56141,12.97885,-1.18796,0.01656,0.06332,-0.05302,-0.89387,-1.33897,0.78720,34.94225,-82.56143,12.97954,-1.19206,0.00360
47196,-0.00236,0.04091,-0.00431,0.23654,-0.47998,0.89493,45.8,1,45.4505170,8.6525820,46.73,147.57,37,0.40,35.03843,-82.78695,12.96038,-1.18914,0.04750,0.02905,-0.06792,-0.64627,-1.45618,0.60557,35.03844,-82.78696,12.96092,-1.19294,0.00360
47216,-0.00108,0.03946,-0.00583,0.21668,-0.53890,0.87001,45.8,1,45.4505170,8.6525820,46.73,147.57,37,0.40,35.13351,-83.02884,12.96408,-1.18898,0.01893,0.01675,-0.02967,-0.09449,-1.46199,0.47957,35.13352,-83.02887,12.96463,-1.19284,0.00360
47236,0.00051,0.03951,-0.00839,0.20174,-0.59279,0.84331,45.8,1,45.4505170,8.6525820,46.73,147.57,37,0.40,35.22805,-83.26907,12.96900,-1.18884,0.02548,0.04031,-0.04849,-0.03241,-1.43704,0.42503,35.22807,-83.26911,12.96958,-1.19277,0.00360
47256,0.00160,0.03877,-0.01155,0.18022,-0.63491,0.82591,45.8,1,45.4505170,8.6525820,46.73,147.57,37,0.40,35.32317,-83.51042,12.97262,-1.18866,0.01865,0.02728,-0.06100,-0.15692,-1.29488,0.55326,35.32319,-83.51047,12.97322,-1.19265,0.00360
47276,0.00276,0.03872,-0.01074,0.19686,-0.66852,0.79687,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.44158,-83.81566,13.11358,-1.19178,0.02090,0.03792,0.00191,0.45752,-1.19508,0.34197,35.44159,-83.81568,13.11405,-1.19549,0.00361
47296,0.00572,0.03964,-0.01166,0.21680,-0.74910,0.73568,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.53821,-84.06023,13.12380,-1.19187,0.05214,0.05399,-0.02611,0.52919,-2.01149,-0.22308,35.53822,-84.06026,13.12431,-1.19564,0.00361
47316,0.00703,0.03838,-0.00921,0.26114,-0.82968,0.68048,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.63441,-84.30331,13.12917,-1.19195,0.02754,0.01872,0.02928,0.95578,-2.09214,-0.18430,35.63442,-84.30335,13.12969,-1.19578,0.00361
47336,0.00827,0.04031,-0.00538,0.33593,-0.89760,0.62068,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.73121,-84.54746,13.13457,-1.19207,0.02762,0.07057,0.05465,1.50768,-1.96159,-0.31610,35.73123,-84.54751,13.13514,-1.19596,0.00361
47356,0.01001,0.03986,-0.00346,0.38110,-0.95764,0.53761,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.82827,-84.79169,13.14188,-1.19235,0.03728,0.03269,0.02648,1.08878,-1.89835,-0.76388,35.82829,-84.79175,13.14248,-1.19630,0.00361
47376,0.01155,0.04155,-0.00277,0.39793,-1.01408,0.45904,45.8,1,45.4505058,8.6525880,47.06,147.59,37,0.40,35.92596,-85.03699,13.14893,-1.19263,0.03578,0.06812,0.00807,0.66161,-1.89835,-0.77191,35.92598,-85.03706,13.14959,-1.19664,0.00361
47396,0.01272,0.04128,-0.00349,0.34414,-1.04409,0.38617,45.8,1,45.4504947,8.6525942,47.54,147.60,37,0.40,36.01202,-85.26849,13.13078,-1.19342,0.03093,0.03694,-0.01481,-0.49858,-1.51423,-0.75544,36.01203,-85.26853,13.13127,-1.19713,0.00361
47416,0.01487,0.04334,-0.00567,0.23869,-1.02321,0.31455,45.8,1,45.4504947,8.6525942,47.54,147.60,37,0.40,36.10966,-85.51318,13.14037,-1.19371,0.04859,0.07562,-0.03981,-1.41329,-0.69610,-0.80748,36.10967,-85.51324,13.14091,-1.19748,0.00361
47436,0.01687,0.04259,-0.01035,0.09575,-0.97271,0.24017,45.8,1,45.4504947,8.6525942,47.54,147.60,37,0.40,36.20684,-85.75620,13.14980,-1.19405,0.04817,0.03087,-0.08354,-2.14363,-0.18143,-0.92511,36.20686,-85.75627,13.15036,-1.19787,0.00361
47456,0.01969,0.04136,-0.01447,-0.04219,-0.89919,0.16580,45.8,1,45.4504947,8.6525942,47.54,147.60,37,0.40,36.30465,-86.00050,13.16236,-1.19441,0.06393,0.02209,-0.07913,-2.20327,0.25258,-0.99936,36.30466,-86.00058,13.16294,-1.19830,0.00361
47476,0.02005,0.04033,-0.01720,-0.15384,-0.81302,0.11190,45.9,1,45.4504835,8.6526005,47.65,147.60,37,0.40,36.42308,-86.30724,13.29498,-1.19630,0.02563,0.02418,-0.05999,-1.90306,0.53690,-0.73257,36.42308,-86.30730,13.29541,-1.19991,0.00361
47496,0.02258,0.03935,-0.02218,-0.21858,-0.69746,0.06543,45.8,1,45.4504835,8.6526005,47.65,147.62,37,0.40,36.51225,-86.53616,13.26422,-1.19592,0.06220,0.02406,-0.10011,-1.23288,1.11308,-0.66252,36.51224,-86.53620,13.26459,-1.19959,0.00361
47516,0.02361,0.03700,-0.01988,-0.21394,-0.55840,0.04464,45.8,1,45.4504835,8.6526005,47.65,147.62,37,0.40,36.61077,-86.78242,13.27201,-1.19603,0.03974,0.00012,0.01604,-0.14122,1.62021,-0.28102,36.61076,-86.78246,13.27238,-1.19976,0.00361
47536,0.02229,0.03611,-0.01814,-0.26102,-0.42399,0.03382,45.8,1,45.4504835,8.6526005,47.65,147.62,37,0.40,36.70906,-87.02796,13.27236,-1.19609,0.00168,0.02213,0.00922,-0.99860,1.68172,-0.13582,36.70905,-87.02802,13.27275,-1.19987,0.00361
47556,0.02003,0.03635,-0.01757,-0.27628,-0.31666,0.03975,45.8,1,45.4504835,8.6526005,47.65,147.62,37,0.40,36.80781,-87.27432,13.26940,-1.19605,-0.01537,0.04009,-0.00871,-0.51528,1.36491,0.13269,36.80780,-87.27439,13.26981,-1.19990,0.00361
47576,0.02045,0.03417,-0.01737,-0.25401,-0.22394,0.04636,45.8,1,45.4504722,8.6526067,47.86,147.62,37,0.40,36.91727,-87.56856,13.36380,-1.19826,0.02696,0.00014,-0.01416,0.09485,1.22856,0.14997,36.91727,-87.56862,13.36411,-1.20183,0.00361
47596,0.01810,0.03312,-0.01248,-0.15656,-0.10971,0.07418,45.8,1,45.4504722,8.6526067,47.86,147.62,37,0.40,37.01632,-87.81638,13.36019,-1.19809,-0.01860,0.01660,0.06412,1.37005,1.67999,0.50997,37.01631,-87.81644,13.36050,-1.20173,0.00361
47616,0.01587,0.03163,-0.00520,-0.00609,-0.01939,0.08576,45.8,1,45.4504722,8.6526067,47.86,147.62,37,0.40,37.11510,-88.06338,13.35645,-1.19801,-0.01918,0.00825,0.10885,2.35135,1.39567,0.26728,37.11508,-88.06345,13.35677,-1.20170,0.00361
47636,0.01370,0.03160,-0.00271,0.09491,0.04950,0.10477,45.9,1,45.4504722,8.6526067,47.86,147.62,37,0.40,37.21434,-88.31135,13.35253,-1.19788,-0.02023,0.03114,0.03629,1.67730,1.12876,0.40259,37.21432,-88.31143,13.35287,-1.20164,0.00361
47656,0.01237,0.03089,-0.00301,0.16077,0.09904,0.11127,45.8,1,45.4504722,8.6526067,47.86,147.62,37,0.40,37.31366,-88.55923,13.35090,-1.19782,-0.00849,0.01979,-0.00765,1.19249,0.87519,0.21299,37.31364,-88.55932,13.35126,-1.20163,0.00361
47676,0.01184,0.02931,-0.00406,0.19340,0.17016,0.11578,45.8,1,45.4504607,8.6526128,48.23,147.63,37,0.40,37.41671,-88.85751,13.44914,-1.20045,0.00361,0.00452,-0.02056,0.70463,1.28426,0.18640,37.41669,-88.85757,13.44939,-1.20400,0.00362
47696,0.01147,0.02888,-0.00936,0.17285,0.28609,0.11696,45.8,1,45.4504607,8.6526128,48.23,147.63,37,0.40,37.51641,-89.10804,13.45026,-1.20042,0.00555,0.02212,-0.09239,-0.14906,2.10239,0.13550,37.51639,-89.10811,13.45053,-1.20402,0.00362
47716,0.00949,0.02630,-0.00993,0.17208,0.37651,0.10609,45.8,1,45.4504607,8.6526128,48.23,147.63,37,0.40,37.61541,-89.35680,13.44606,-1.20046,-0.02141,-0.01400,-0.01894,0.15993,1.79312,-0.06412,37.61539,-89.35687,13.44632,-1.20412,0.00362
47736,0.00661,0.02790,-0.00665,0.17118,0.40125,0.10500,45.9,1,45.4504607,8.6526128,48.23,147.63,37,0.40,37.71491,-89.60658,13.43857,-1.20044,-0.03864,0.05297,0.04487,0.15707,0.78874,0.08789,37.71489,-89.60665,13.43887,-1.20416,0.00362
47756,0.00366,0.02756,-0.00721,0.17058,0.39442,0.09051,45.8,1,45.4504607,8.6526128,48.23,147.63,37,0.40,37.81448,-89.85615,13.43029,-1.20050,-0.04240,0.02224,-0.01608,0.16129,0.28741,-0.13661,37.81446,-89.85623,13.43061,-1.20428,0.00362
47776,0.00295,0.02469,-0.00461,0.19564,0.36345,0.07841,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,37.91234,-90.14939,13.50923,-1.20223,-0.00830,-0.02031,0.03623,0.58813,-0.12166,-0.11116,37.91233,-90.14944,13.50943,-1.20574,0.00362
47796,0.00070,0.02638,0.00219,0.24858,0.30461,0.06229,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,38.01197,-90.40116,13.50252,-1.20231,-0.03457,0.05282,0.10859,1.07799,-0.61718,-0.19015,38.01196,-90.40121,13.50275,-1.20588,0.00362
47816,-0.00218,0.02685,0.00436,0.25820,0.22441,0.03925,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,38.11102,-90.65102,13.49335,-1.20244,-0.04726,0.03430,0.03842,0.40895,-1.03205,-0.32170,38.11101,-90.65107,13.49361,-1.20607,0.00362
47836,-0.00234,0.02653,0.00579,0.20877,0.12748,0.01086,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,38.21059,-90.90189,13.49245,-1.20260,-0.00482,0.02142,0.02821,-0.56567,-1.39122,-0.43404,38.21059,-90.90195,13.49272,-1.20629,0.00362
47856,-0.00275,0.02555,0.00392,0.10730,0.05456,-0.01273,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,38.31018,-91.15266,13.49067,-1.20275,-0.00914,0.01017,-0.02544,-1.48233,-1.08775,-0.38223,38.31018,-91.15272,13.49096,-1.20650,0.00362
47876,-0.00185,0.02436,-0.00512,-0.01752,0.02244,-0.02717,45.8,1,45.4504493,8.6526190,48.43,147.63,37,0.40,38.41003,-91.40398,13.49308,-1.20285,0.01219,0.00582,-0.14680,-1.97312,-0.48082,-0.25335,38.41004,-91.40405,13.49337,-1.20666,0.00362
47896,0.00074,0.01914,-0.00856,-0.06894,0.00861,-0.04019,45.8,1,45.4504378,8.6526252,48.58,147.64,37,0.40,38.47535,-91.62813,13.42709,-1.20295,0.04134,-0.06265,-0.06239,-0.87447,-0.20811,-0.24429,38.47535,-91.62818,13.42724,-1.20648,0.00362
47916,-0.00108,0.01787,-0.00363,-0.06292,-0.01787,-0.02133,45.8,1,45.4504378,8.6526252,48.58,147.64,37,0.40,38.57359,-91.87876,13.42128,-1.20287,-0.02954,-0.00202,0.07359,0.03147,-0.43266,0.27416,38.57359,-91.87881,13.42143,-1.20646,0.00362
47936,-0.00165,0.01923,-0.00490,-0.09013,-0.06915,-0.00802,45.8,1,45.4504378,8.6526252,48.58,147.64,37,0.40,38.67117,-92.12749,13.41925,-1.20281,-0.01061,0.04053,-0.02482,-0.51656,-0.87247,0.20061,38.67117,-92.12755,13.41943,-1.20646,0.00362
47956,-0.00273,0.01716,-0.00302,-0.12345,-0.13117,0.02626,45.8,1,45.4504378,8.6526252,48.58,147.64,37,0.40,38.76923,-92.37733,13.41538,-1.20262,-0.01968,-0.01526,0.02656,-0.64547,-1.10282,0.56322,38.76923,-92.37738,13.41554,-1.20633,0.00362
47976,-0.00175,0.01582,0.00063,-0.10696,-0.18832,0.04785,45.8,1,45.4504378,8.6526252,48.58,147.64,37,0.40,38.86747,-92.62772,13.41805,-1.20250,0.01365,-0.00520,0.05778,0.15146,-1.08368,0.38612,38.86747,-92.62778,13.41822,-1.20627,0.00362
47996,-0.00264,0.01416,0.00094,-0.09517,-0.22717,0.07072,45.8,1,45.4504263,8.6526317,48.91,147.64,37,0.40,38.95004,-92.87118,13.40444,-1.20138,-0.01670,-0.01183,0.00582,0.08960,-0.83592,0.42905,38.95005,-92.87121,13.40454,-1.20487,0.00362
48016,-0.00219,0.01056,0.00084,-0.12817,-0.26335,0.09957,45.9,1,45.4504263,8.6526317,48.91,147.64,37,0.40,39.04662,-93.11922,13.40538,-1.20120,0.00493,-0.04580,-0.00070,-0.64525,-0.83011,0.55161,39.04663,-93.11925,13.40545,-1.20475,0.00362
48036,-0.00223,0.00912,-0.00015,-0.18107,-0.29920,0.12145,45.8,1,45.4504263,8.6526317,48.91,147.64,37,0.40,39.14339,-93.36803,13.40482,-1.20105,-0.00286,-0.01351,-0.01574,-1.00988,-0.86087,0.46409,39.14340,-93.36806,13.40487,-1.20466,0.00362
48056,-0.00190,0.00671,-0.00182,-0.23820,-0.30651,0.14566,45.9,1,45.4504263,8.6526317,48.91,147.64,37,0.40,39.24047,-93.61789,13.40545,-1.20088,0.00325,-0.03102,-0.02802,-1.13312,-0.42105,0.52502,39.24048,-93.61793,13.40548,-1.20455,0.00362
48076,0.00043,0.00192,-0.00602,-0.25888,-0.27582,0.16580,45.9,1,45.4504147,8.6526380,49.28,147.64,37,0.40,39.35543,-93.94334,13.58151,-1.20220,0.03698,-0.07322,-0.07180,-0.58289,0.20503,0.48138,39.35544,-93.94337,13.58148,-1.20561,0.00362
48096,0.00047,0.00138,-0.00417,-0.25290,-0.23993,0.19639,45.8,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.44276,-94.18462,13.56379,-1.20169,0.00111,-0.00694,0.02481,-0.15922,0.32224,0.67564,39.44276,-94.18464,13.56374,-1.20516,0.00362
48116,0.00008,0.00257,-0.00130,-0.24364,-0.19468,0.22637,45.8,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.54000,-94.43775,13.56258,-1.20146,-0.00610,0.02110,0.04369,-0.09855,0.51430,0.69593,39.54000,-94.43777,13.56255,-1.20499,0.00362
48136,0.00091,-0.00057,-0.00008,-0.20903,-0.15768,0.24051,45.9,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.63698,-94.69038,13.56532,-1.20131,0.01387,-0.04965,0.01898,0.33317,0.42204,0.46205,39.63699,-94.69040,13.56526,-1.20490,0.00362
48156,0.00099,-0.00253,0.00322,-0.18026,-0.12923,0.25892,45.8,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.73411,-94.94383,13.56579,-1.20114,0.00228,-0.03321,0.05496,0.27052,0.31643,0.54734,39.73412,-94.94386,13.56571,-1.20478,0.00362
48176,0.00158,-0.00307,0.00346,-0.16758,-0.09985,0.26108,45.8,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.83113,-95.19724,13.56793,-1.20105,0.01085,-0.01167,0.00721,0.03108,0.36053,0.29503,39.83114,-95.19727,13.56783,-1.20475,0.00362
48196,0.00189,-0.00736,0.00402,-0.16669,-0.05736,0.26556,45.8,1,45.4504147,8.6526380,49.28,147.65,37,0.40,39.92802,-95.45079,13.56931,-1.20094,0.00669,-0.07458,0.01279,-0.15282,0.60829,0.33568,39.92802,-95.45081,13.56916,-1.20471,0.00362
48216,0.00143,-0.01006,0.00274,-0.18783,-0.01742,0.26935,45.8,1,45.4504030,8.6526445,49.56,147.66,37,0.40,39.99908,-95.64130,13.45491,-1.19991,-0.00576,-0.05224,-0.01737,-0.51897,0.60829,0.32879,39.99908,-95.64132,13.45476,-1.20338,0.00362
48236,0.00110,-0.01236,0.00062,-0.21134,0.00860,0.27170,45.8,1,45.4504030,8.6526445,49.56,147.66,37,0.40,40.09464,-95.89282,13.45420,-1.19982,-0.00403,-0.04838,-0.03255,-0.57963,0.41623,0.30850,40.09464,-95.89284,13.45401,-1.20335,0.00362
48256,0.00144,-0.01657,-0.00057,-0.23341,0.02972,0.27241,45.8,1,45.4504030,8.6526445,49.56,147.66,37,0.40,40.18956,-96.14336,13.45566,-1.19973,0.00678,-0.08260,-0.01916,-0.57917,0.36053,0.28356,40.18956,-96.14337,13.45542,-1.20332,0.00362
48276,0.00168,-0.01904,-0.00007,-0.25075,0.07146,0.28697,45.9,1,45.4504030,8.6526445,49.56,147.66,37,0.40,40.28472,-96.39530,13.45684,-1.19957,0.00540,-0.05780,0.00769,-0.52247,0.72550,0.51501,40.28472,-96.39531,13.45655,-1.20322,0.00362
48296,0.00191,-0.01963,0.00239,-0.26338,0.12707,0.30002,45.8,1,45.4503912,8.6526510,49.71,147.68,37,0.40,40.39260,-96.67734,13.55231,-1.19909,0.00551,-0.02874,0.04097,-0.46123,0.99821,0.50455,40.39260,-96.67735,13.55206,-1.20247,0.00361
48316,0.00134,-0.02134,0.00461,-0.27883,0.16113,0.30808,45.8,1,45.4503912,8.6526510,49.71,147.68,37,0.40,40.48816,-96.93104,13.55095,-1.19895,-0.00748,-0.04813,0.03941,-0.52096,0.69475,0.43437,40.48816,-96.93105,13.55067,-1.20239,0.00361
