t_ms (ms),ax (G),ay (G),az (G),gx (°/s),gy (°/s),gz (°/s),temp_c (°C),lap,gps_lat (°),gps_lon (°),gps_speed_kmh (km/h),gps_alt_m (m),gps_sats,gps_hdop,kf_x (m),kf_y (m),kf_vel (m/s),kf_heading (rad),raw_ax (G),raw_ay (G),raw_az (G),raw_gx (°/s),raw_gy (°/s),raw_gz (°/s),kf6_x (m),kf6_y (m),kf6_vel (m/s),kf6_heading (rad),kf6_bgz (rad/s)
50645,0.00026,0.00024,0.00085,0.01772,0.02450,-0.00520,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45487,-0.98943,0.01020,0.00687,-0.00053,0.00006,0.00291,0.04281,0.23731,0.04781,0.45487,-0.98943,0.01020,0.00667,0.00040
50665,0.00022,0.00027,0.00098,0.01652,0.02799,-0.00177,42.0,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45486,-0.98943,0.00015,0.00689,-0.00046,0.00060,0.00303,-0.01817,0.15736,0.08045,0.45486,-0.98943,0.00015,0.00667,0.00041
50685,0.00032,0.00031,0.00091,0.01546,0.02965,0.00475,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45487,-0.98943,0.00040,0.00692,0.00182,0.00097,-0.00024,-0.01808,0.13365,0.13669,0.45487,-0.98943,0.00040,0.00667,0.00043
50705,0.00029,0.00029,0.00085,0.01439,0.02911,0.00587,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45487,-0.98943,0.00001,0.00693,-0.00007,-0.00002,-0.00004,-0.01821,0.10112,0.05674,0.45487,-0.98943,0.00001,0.00667,0.00044
50725,0.00013,0.00018,0.00075,0.00972,0.02373,0.00884,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45486,-0.98943,0.00056,0.00695,-0.00239,-0.00153,-0.00085,-0.07919,0.02117,0.08937,0.45486,-0.98943,0.00056,0.00667,0.00045
50745,0.00009,0.00015,0.00044,0.00541,0.02017,0.00829,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45486,-0.98943,0.00015,0.00696,-0.00066,-0.00036,-0.00430,-0.07929,0.04488,0.03313,0.45486,-0.98943,0.00015,0.00667,0.00045
50765,0.00005,0.00013,0.00017,0.00142,0.01690,0.00780,42.0,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45505,-0.98655,0.00665,0.00699,-0.00056,-0.00010,-0.00416,-0.07929,0.04488,0.03313,0.45505,-0.98655,0.00665,0.00670,0.00045
50785,-0.00017,0.00012,0.00012,0.00141,0.01395,0.00739,42.0,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45505,-0.98655,0.00069,0.00699,-0.00351,-0.00016,-0.00066,-0.01825,0.04488,0.03302,0.45505,-0.98655,0.00069,0.00670,0.00045
50805,-0.00015,0.00011,0.00003,0.00484,0.01604,0.00508,41.9,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45505,-0.98655,0.00002,0.00698,0.00011,-0.00003,-0.00138,0.04273,0.12483,0.00039,0.45505,-0.98655,0.00002,0.00670,0.00045
50825,-0.00032,0.00010,0.00020,0.00417,0.01464,0.00149,42.0,1,45.4184902,8.6105092,0.00,144.28,16,0.90,0.45504,-0.98655,0.00057,0.00696,-0.00290,-0.00007,0.00289,-0.01835,0.06859,-0.02322,0.45504,-0.98655,0.00057,0.00670,0.00044
50845,-0.00030,0.00009,0.00030,0.00355,0.01485,-0.00514,41.9,1,45.4184902,8.6105092,0.00,144.29,16,0.90,0.45515,-0.98495,0.00371,0.00694,-0.00004,-0.00001,0.00183,-0.01844,0.09230,-0.07946,0.45515,-0.98495,0.00371,0.00671,0.00042
50865,-0.00027,-0.00007,0.00048,0.00655,0.01363,-0.00783,42.0,1,45.4184902,8.6105092,0.00,144.29,16,0.90,0.45515,-0.98496,0.00050,0.00692,0.00012,-0.00255,0.00341,0.04269,0.06859,-0.02332,0.45515,-0.98496,0.00050,0.00671,0.00041
50885,-0.00022,-0.00002,0.00065,0.00938,0.01253,-0.01027,41.9,1,45.4184902,8.6105092,0.00,144.29,16,0.90,0.45515,-0.98496,0.00019,0.00690,0.00059,0.00080,0.00327,0.04269,0.06859,-0.02332,0.45515,-0.98496,0.00019,0.00671,0.00041
50905,-0.00025,-0.00004,0.00062,0.01204,0.01004,-0.00912,41.9,1,45.4184902,8.6105092,0.00,144.29,16,0.90,0.45515,-0.98496,0.00015,0.00690,-0.00067,-0.00041,0.00016,0.04278,0.04488,0.03292,0.45515,-0.98496,0.00015,0.00671,0.00041
50925,-0.00026,0.00016,0.00046,0.01454,0.00618,-0.00463,42.0,1,45.4184902,8.6105092,0.00,144.29,16,0.90,0.45515,-0.98495,0.00064,0.00692,-0.00036,0.00326,-0.00203,0.04288,0.02117,0.08916,0.45515,-0.98495,0.00064,0.00671,0.00042
50945,-0.00022,0.00012,0.00026,0.01323,0.00728,-0.00237,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45522,-0.98393,0.00233,0.00693,0.00035,-0.00039,-0.00285,-0.01821,0.10112,0.05674,0.45522,-0.98393,0.00233,0.00671,0.00042
50965,-0.00022,0.00021,0.00008,0.01193,0.01156,0.00111,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45522,-0.98393,0.00029,0.00695,-0.00017,0.00148,-0.00285,-0.01817,0.15736,0.08045,0.45522,-0.98393,0.00029,0.00671,0.00043
50985,-0.00023,0.00023,-0.00001,0.01064,0.01058,0.00625,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45522,-0.98393,0.00014,0.00698,-0.00037,0.00058,-0.00134,-0.01812,0.07741,0.11298,0.45522,-0.98393,0.00014,0.00671,0.00045
51005,-0.00025,0.00033,-0.00018,0.00203,0.00965,0.01093,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45522,-0.98392,0.00041,0.00701,-0.00062,0.00199,-0.00296,-0.14019,0.07741,0.11318,0.45522,-0.98392,0.00041,0.00671,0.00046
51025,-0.00023,0.00023,-0.00021,0.00118,0.01018,0.01177,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45522,-0.98392,0.00028,0.00702,0.00013,-0.00144,-0.00053,-0.01821,0.10112,0.05674,0.45522,-0.98392,0.00028,0.00671,0.00047
51045,-0.00017,0.00011,0.00005,0.00396,0.00724,0.01112,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45527,-0.98328,0.00122,0.00702,0.00079,-0.00167,0.00407,0.04278,0.04488,0.03292,0.45527,-0.98328,0.00122,0.00671,0.00047
51065,-0.00012,-0.00002,0.00004,0.00636,0.00442,0.01047,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45527,-0.98328,0.00045,0.00702,0.00059,-0.00220,-0.00008,0.04278,0.04488,0.03292,0.45527,-0.98328,0.00045,0.00671,0.00047
51085,-0.00010,-0.00004,0.00005,0.00466,-0.00169,0.00842,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45527,-0.98328,0.00008,0.00701,0.00025,-0.00035,0.00011,-0.01829,-0.01137,0.00931,0.45527,-0.98328,0.00008,0.00671,0.00047
51105,-0.00012,0.00001,0.00029,0.00679,-0.00259,0.00462,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45527,-0.98328,0.00018,0.00699,-0.00050,0.00079,0.00407,0.04269,0.06859,-0.02332,0.45527,-0.98328,0.00018,0.00671,0.00046
51125,-0.00028,-0.00009,0.00035,0.01238,-0.00346,0.00112,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45526,-0.98329,0.00061,0.00697,-0.00269,-0.00152,0.00126,0.10372,0.06859,-0.02342,0.45526,-0.98329,0.00061,0.00671,0.00045
51145,-0.00020,-0.00011,0.00033,0.01742,-0.00087,-0.00065,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45530,-0.98287,0.00092,0.00696,0.00104,-0.00046,-0.00002,0.10376,0.12483,0.00029,0.45530,-0.98287,0.00092,0.00670,0.00045
51165,-0.00031,-0.00017,0.00026,0.01469,0.00164,-0.00228,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45529,-0.98288,0.00048,0.00695,-0.00214,-0.00117,-0.00085,-0.01831,0.12483,0.00049,0.45529,-0.98288,0.00048,0.00670,0.00044
51185,-0.00031,-0.00017,0.00024,0.01227,0.00075,-0.00518,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45529,-0.98288,0.00005,0.00693,-0.00023,-0.00016,-0.00002,-0.01835,0.06859,-0.02322,0.45529,-0.98288,0.00005,0.00670,0.00043
51205,-0.00038,-0.00017,0.00024,0.01014,0.00538,-0.00162,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45529,-0.98288,0.00028,0.00695,-0.00144,-0.00017,0.00018,-0.01817,0.15736,0.08045,0.45529,-0.98288,0.00028,0.00670,0.00044
51225,-0.00031,-0.00016,0.00014,0.00814,0.00781,-0.00314,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45529,-0.98288,0.00015,0.00694,0.00078,0.00002,-0.00137,-0.01831,0.12483,0.00049,0.45529,-0.98288,0.00015,0.00670,0.00044
51245,-0.00015,-0.00009,-0.00003,0.00640,0.01009,-0.00458,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45531,-0.98262,0.00095,0.00693,0.00236,0.00100,-0.00264,-0.01831,0.12483,0.00049,0.45531,-0.98262,0.00095,0.00670,0.00043
51265,-0.00016,-0.00008,-0.00022,0.00134,0.01081,-0.00254,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45531,-0.98262,0.00007,0.00694,-0.00036,0.00008,-0.00321,-0.07925,0.10112,0.05684,0.45531,-0.98262,0.00007,0.00670,0.00044
51285,-0.00004,-0.00017,-0.00030,0.00038,0.01811,0.00215,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45532,-0.98262,0.00049,0.00697,0.00190,-0.00159,-0.00152,-0.01813,0.21360,0.10416,0.45532,-0.98262,0.00049,0.00670,0.00045
51305,-0.00004,-0.00006,-0.00020,-0.00417,0.02125,0.00501,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45532,-0.98262,0.00032,0.00698,-0.00009,0.00162,0.00138,-0.07921,0.15736,0.08055,0.45532,-0.98262,0.00032,0.00670,0.00046
51325,0.00009,-0.00015,-0.00009,-0.00466,0.02549,0.00425,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45532,-0.98262,0.00051,0.00698,0.00215,-0.00149,0.00155,-0.01827,0.18107,0.02420,0.45532,-0.98262,0.00051,0.00670,0.00046
51345,-0.00004,-0.00006,0.00011,0.00229,0.02452,0.00549,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45533,-0.98245,0.00076,0.00699,-0.00217,0.00139,0.00324,0.10386,0.10112,0.05653,0.45533,-0.98245,0.00076,0.00670,0.00047
51365,-0.00007,0.00003,0.00031,0.01233,0.02019,0.00513,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45533,-0.98245,0.00029,0.00699,-0.00048,0.00141,0.00344,0.16485,0.04488,0.03272,0.45533,-0.98245,0.00029,0.00670,0.00047
51385,-0.00014,0.00007,0.00018,0.01057,0.01619,0.00484,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45532,-0.98245,0.00029,0.00699,-0.00128,0.00073,-0.00187,-0.01825,0.04488,0.03302,0.45532,-0.98245,0.00029,0.00670,0.00047
51405,0.00008,0.00004,0.00023,0.00890,0.00575,0.00176,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45533,-0.98245,0.00071,0.00698,0.00356,-0.00049,0.00105,-0.01833,-0.06761,-0.01440,0.45533,-0.98245,0.00071,0.00670,0.00046
51425,0.00029,-0.00012,0.00029,0.00368,0.00279,0.00183,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98246,0.00089,0.00698,0.00363,-0.00270,0.00121,-0.07929,0.04488,0.03313,0.45534,-0.98246,0.00089,0.00670,0.00046
51445,0.00040,-0.00018,0.00034,0.01356,-0.00197,-0.00286,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98236,0.00041,0.00695,0.00207,-0.00106,0.00119,0.16472,0.01234,-0.04724,0.45534,-0.98236,0.00041,0.00670,0.00045
51465,0.00038,-0.00013,0.00020,0.01523,-0.00306,-0.00567,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98235,0.00013,0.00693,0.00001,0.00068,-0.00201,0.04269,0.06859,-0.02332,0.45534,-0.98235,0.00013,0.00670,0.00044
51485,0.00029,-0.00015,0.00009,0.00941,-0.00398,-0.00817,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98235,0.00023,0.00691,-0.00108,-0.00045,-0.00160,-0.07938,0.06859,-0.02311,0.45534,-0.98235,0.00023,0.00670,0.00043
51505,0.00028,-0.00017,0.00029,0.00035,-0.00627,-0.00714,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98236,0.00011,0.00692,0.00017,-0.00052,0.00344,-0.14032,0.04488,0.03323,0.45534,-0.98236,0.00011,0.00670,0.00044
51525,0.00014,-0.00004,0.00038,0.00296,-0.01177,-0.00768,41.9,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98235,0.00058,0.00691,-0.00213,0.00203,0.00181,0.04274,-0.01137,0.00921,0.45534,-0.98235,0.00058,0.00670,0.00043
51545,0.00008,0.00012,0.00003,0.00169,-0.01823,-0.00492,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98229,0.00066,0.00692,-0.00083,0.00254,-0.00556,-0.01820,-0.03508,0.06556,0.45534,-0.98229,0.00066,0.00670,0.00044
51565,-0.00007,0.00022,-0.00010,-0.00324,-0.02078,-0.00106,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45533,-0.98228,0.00059,0.00694,-0.00235,0.00191,-0.00206,-0.07919,0.02117,0.08937,0.45533,-0.98228,0.00059,0.00670,0.00045
51585,0.00008,0.00028,-0.00002,-0.00406,-0.01977,0.00391,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98228,0.00053,0.00697,0.00246,0.00109,0.00114,-0.01812,0.07741,0.11298,0.45534,-0.98228,0.00053,0.00670,0.00047
51605,-0.00001,0.00025,-0.00007,-0.00118,-0.01742,0.00504,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98228,0.00028,0.00698,-0.00142,-0.00020,-0.00076,0.04282,0.10112,0.05663,0.45534,-0.98228,0.00028,0.00670,0.00047
51625,-0.00001,0.00024,-0.00023,-0.00580,-0.01375,0.00267,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98228,0.00004,0.00697,-0.00010,0.00016,-0.00272,-0.07934,0.12483,0.00060,0.45534,-0.98228,0.00004,0.00670,0.00047
51645,0.00000,0.00023,-0.00028,-0.00626,-0.00689,0.00196,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98224,0.00011,0.00697,0.00020,0.00009,-0.00117,-0.01827,0.18107,0.02420,0.45534,-0.98224,0.00011,0.00670,0.00047
51665,-0.00002,0.00012,-0.00033,-0.00295,-0.00037,0.00131,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98223,0.00028,0.00697,-0.00044,-0.00158,-0.00108,0.04277,0.18107,0.02410,0.45534,-0.98223,0.00028,0.00670,0.00047
51685,0.00002,0.00018,-0.00027,0.00008,0.00235,-0.00066,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98223,0.00024,0.00696,0.00066,0.00102,0.00072,0.04273,0.12483,0.00039,0.45534,-0.98223,0.00024,0.00670,0.00046
51705,0.00011,0.00006,-0.00016,0.00285,0.00635,-0.00571,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98223,0.00046,0.00693,0.00156,-0.00174,0.00159,0.04263,0.14854,-0.05585,0.45535,-0.98223,0.00046,0.00670,0.00045
51725,0.00011,-0.00000,-0.00020,-0.00194,0.00862,-0.00695,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98223,0.00020,0.00692,0.00012,-0.00100,-0.00082,-0.07934,0.12483,0.00060,0.45535,-0.98223,0.00020,0.00670,0.00044
51745,-0.00003,0.00035,0.00146,-0.01376,0.01258,-0.00319,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98221,0.00126,0.00694,-0.00230,0.00588,0.02741,-0.20128,0.15736,0.08075,0.45534,-0.98221,0.00126,0.00670,0.00045
51765,-0.00009,0.00024,0.00139,-0.01375,0.00748,-0.00738,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98221,0.00035,0.00691,-0.00098,-0.00157,0.00034,-0.01839,0.01234,-0.04693,0.45534,-0.98221,0.00035,0.00670,0.00044
51785,-0.00006,0.00061,0.00187,-0.01013,0.00804,-0.00500,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98219,0.00127,0.00692,0.00035,0.00648,0.00933,0.04282,0.10112,0.05663,0.45534,-0.98219,0.00127,0.00670,0.00045
51805,-0.00007,0.00061,0.00095,-0.01048,0.00850,-0.00279,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98219,0.00012,0.00693,-0.00020,0.00059,-0.01352,-0.01821,0.10112,0.05674,0.45534,-0.98219,0.00012,0.00670,0.00045
51825,0.00004,0.00051,0.00118,-0.00341,0.00701,-0.00559,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98219,0.00043,0.00691,0.00186,-0.00113,0.00484,0.10372,0.06859,-0.02342,0.45535,-0.98219,0.00043,0.00670,0.00044
51845,-0.00007,0.00064,0.00128,0.00311,0.00614,-0.00005,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45534,-0.98219,0.00064,0.00694,-0.00184,0.00269,0.00277,0.10395,0.07741,0.11277,0.45534,-0.98219,0.00064,0.00670,0.00046
51865,0.00019,0.00057,0.00044,0.00542,0.00197,0.00351,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98219,0.00083,0.00696,0.00420,-0.00039,-0.01269,0.04288,0.02117,0.08916,0.45535,-0.98219,0.00083,0.00670,0.00047
51885,0.00024,0.00050,0.00047,0.01124,-0.00385,0.00192,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98219,0.00025,0.00695,0.00110,-0.00070,0.00091,0.10378,-0.01137,0.00911,0.45535,-0.98219,0.00025,0.00670,0.00047
51905,0.00026,0.00053,0.00086,0.00933,-0.00728,0.00519,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45535,-0.98219,0.00024,0.00697,0.00060,0.00107,0.00701,-0.01816,0.02117,0.08927,0.45535,-0.98219,0.00024,0.00670,0.00048
51925,0.00040,0.00062,0.00088,0.01126,-0.01721,0.00535,42.0,1,45.4184902,8.6105092,0.00,144.29,17,0.90,0.45536,-0.98218,0.00063,0.00698,0.00256,0.00194,0.00121,0.04280,-0.09132,0.04174,0.45536,-0.98218,0.00063,0.00670,0.00048
51945,0.00037,0.00076,0.00031,0.01307,-0.01825,0.00503,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.45949,-0.98218,0.01081,0.00689,-0.00017,0.00300,-0.00858,0.04278,0.04488,0.03292,0.45949,-0.98218,0.01081,0.00661,0.00048
51965,0.00076,0.00035,-0.00036,0.01470,-0.01773,0.00138,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.45950,-0.98219,0.00183,0.00687,0.00701,-0.00616,-0.01094,0.04269,0.06859,-0.02332,0.45950,-0.98219,0.00183,0.00661,0.00047
51985,0.00064,0.00039,0.00028,0.01250,-0.01519,0.00288,41.9,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.45950,-0.98219,0.00033,0.00688,-0.00131,0.00105,0.01040,-0.01821,0.10112,0.05674,0.45950,-0.98219,0.00033,0.00661,0.00048
52005,0.00055,0.00042,0.00035,0.00311,-0.01620,0.00294,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.45950,-0.98219,0.00025,0.00688,-0.00091,0.00092,0.00137,-0.14032,0.04488,0.03323,0.45950,-0.98219,0.00025,0.00661,0.00048
52025,0.00050,0.00040,-0.00002,-0.00572,-0.01231,0.00115,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.45950,-0.98219,0.00005,0.00687,-0.00022,0.00007,-0.00585,-0.14038,0.12483,0.00070,0.45950,-0.98219,0.00005,0.00661,0.00047
52045,0.00035,0.00033,-0.00004,-0.01387,-0.01011,0.00290,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.46257,-0.98219,0.00739,0.00681,-0.00209,-0.00079,-0.00024,-0.14028,0.10112,0.05694,0.46257,-0.98219,0.00739,0.00654,0.00048
52065,0.00035,0.00002,0.00043,-0.01400,-0.01006,-0.00029,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.46257,-0.98220,0.00094,0.00679,0.00039,-0.00477,0.00779,-0.01835,0.06859,-0.02322,0.46257,-0.98220,0.00094,0.00654,0.00047
52085,0.00035,0.00008,0.00036,-0.00671,-0.00667,-0.00181,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.46257,-0.98220,0.00021,0.00678,0.00036,0.00100,-0.00086,0.10376,0.12483,0.00029,0.46257,-0.98220,0.00021,0.00654,0.00046
52105,0.00001,0.00072,0.00049,-0.00734,-0.00364,-0.00321,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.46256,-0.98217,0.00234,0.00677,-0.00524,0.01074,0.00255,-0.01831,0.12483,0.00049,0.46256,-0.98217,0.00234,0.00654,0.00046
52125,-0.00025,0.00100,0.00038,-0.00419,-0.00086,-0.00457,42.0,1,45.4184902,8.6105093,0.02,144.29,17,0.90,0.46255,-0.98216,0.00137,0.00676,-0.00443,0.00539,-0.00135,0.04273,0.12483,0.00039,0.46255,-0.98216,0.00137,0.00654,0.00046
52145,-0.00004,0.00083,-0.00036,0.00616,0.00648,-0.00784,42.0,1,45.4184903,8.6105093,0.02,144.29,17,0.90,0.46466,-0.97542,0.01716,0.00678,0.00325,-0.00190,-0.01196,0.16474,0.20478,-0.03235,0.46466,-0.97542,0.01716,0.00657,0.00045
52165,0.00010,0.00079,-0.00114,0.00484,0.01186,-0.00748,42.0,1,45.4184903,8.6105093,0.02,144.29,17,0.90,0.46466,-0.97542,0.00046,0.00678,0.00234,0.00020,-0.01327,-0.01827,0.18107,0.02420,0.46466,-0.97542,0.00046,0.00657,0.00044
52185,0.00010,0.00076,-0.00100,-0.00007,0.01347,-0.00858,42.0,1,45.4184903,8.6105093,0.02,144.29,17,0.90,0.46466,-0.97542,0.00007,0.00677,0.00002,0.00033,0.00113,-0.07934,0.12483,0.00060,0.46466,-0.97542,0.00007,0.00657,0.00044
52205,-0.00023,0.00097,-0.00017,0.00271,0.01155,-0.01108,42.0,1,45.4184903,8.6105093,0.02,144.29,17,0.90,0.46465,-0.97541,0.00134,0.00675,-0.00540,0.00418,0.01283,0.04269,0.06859,-0.02332,0.46465,-0.97541,0.00134,0.00657,0.00043
52225,-0.00023,0.00089,-0.00063,0.00526,0.01323,-0.01189,42.0,1,45.4184903,8.6105093,0.02,144.29,17,0.90,0.46465,-0.97541,0.00005,0.00674,-0.00008,-0.00023,-0.00785,0.04273,0.12483,0.00039,0.46465,-0.97541,0.00005,0.00657,0.00043
52245,0.00060,-0.00083,-0.00131,0.01489,0.01285,-0.01746,41.9,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46603,-0.97108,0.00774,0.00671,0.01350,-0.02787,-0.01194,0.16466,0.09230,-0.07977,0.46603,-0.97108,0.00774,0.00658,0.00041
52265,-0.00026,-0.00050,0.00228,0.02010,0.00542,-0.00571,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46600,-0.97107,0.00285,0.00677,-0.01374,0.00466,0.05854,0.10410,-0.02625,0.20154,0.46600,-0.97107,0.00285,0.00658,0.00044
52285,-0.00104,0.00057,0.00219,0.02109,-0.01012,-0.00249,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46598,-0.97104,0.00427,0.00679,-0.01326,0.01740,0.00086,0.04285,-0.17127,0.07427,0.46598,-0.97104,0.00427,0.00658,0.00045
52305,0.00067,0.00030,-0.00075,0.03659,-0.00169,-0.00583,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46603,-0.97105,0.00545,0.00676,0.02748,-0.00391,-0.04685,0.28681,0.20478,-0.03255,0.46603,-0.97105,0.00544,0.00658,0.00044
52325,0.00036,-0.00046,-0.00140,0.02877,-0.00147,-0.00009,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46683,-0.96847,0.00386,0.00679,-0.00456,-0.01240,-0.01160,-0.07915,0.07741,0.11308,0.46683,-0.96847,0.00386,0.00658,0.00045
52345,0.00241,-0.00357,-0.00041,0.03610,0.00597,-0.01171,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46729,-0.96722,0.01047,0.00674,0.03462,-0.05227,0.01511,0.16451,0.19596,-0.16854,0.46729,-0.96722,0.01047,0.00659,0.00042
52365,-0.00067,-0.00066,0.00359,0.03565,0.00485,0.00608,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46720,-0.96713,0.01302,0.00684,-0.04902,0.04490,0.06629,0.04324,0.06252,0.30531,0.46720,-0.96713,0.01302,0.00659,0.00047
52385,-0.00128,0.00342,-0.00102,-0.00493,-0.01505,0.01063,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46717,-0.96700,0.01336,0.00686,-0.01076,0.06737,-0.07329,-0.62848,-0.25122,0.10794,0.46717,-0.96700,0.01336,0.00659,0.00048
52405,0.00324,-0.00144,-0.00375,0.02352,-0.00905,-0.01478,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46732,-0.96715,0.02105,0.00672,0.07403,-0.07768,-0.04652,0.46932,0.15461,-0.38520,0.46732,-0.96715,0.02105,0.00659,0.00041
52425,0.00237,-0.00471,0.00021,0.02776,-0.00831,-0.00833,42.0,1,45.4184903,8.6105093,0.02,144.30,17,0.90,0.46730,-0.96726,0.01119,0.00675,-0.01120,-0.05591,0.06217,0.10395,0.07741,0.11277,0.46730,-0.96726,0.01119,0.00659,0.00043
52445,0.00116,-0.00074,0.00500,0.03517,-0.03270,-0.00896,42.0,1,45.4184903,8.6105093,0.00,144.30,17,0.90,0.46759,-0.96607,0.01498,0.00678,-0.01788,0.06150,0.08018,0.16480,-0.33999,0.00294,0.46759,-0.96607,0.01498,0.00663,0.00042
52465,0.00363,-0.00310,-0.00607,0.09702,-0.00492,-0.04414,42.0,1,45.4184903,8.6105093,0.00,144.30,17,0.90,0.46767,-0.96614,0.01145,0.00657,0.04240,-0.04005,-0.17957,1.07936,0.49812,-0.57260,0.46767,-0.96614,0.01145,0.00662,0.00032
52485,0.00133,-0.00163,-0.00521,0.05514,0.02012,-0.00906,42.0,1,45.4184903,8.6105093,0.00,144.30,17,0.90,0.46761,-0.96610,0.00798,0.00676,-0.03466,0.02137,0.00820,-0.56670,0.48874,0.55226,0.46761,-0.96610,0.00798,0.00663,0.00041
